"id","old_findID","fromdate","todate","fourFigureLat","fourFigureLon"
194719,"WAW-4292C6",-2150,-800,52.066565,-1.56378
193981,"LIN-FE7CC3",-1200,-1000,53.286065,-0.246416
193827,"NCL-F9D767",-1500,-1400,54.197965,-0.545289
193705,"KENT-EA1830",-2150,-700,51.386475,0.398637
193424,"NARC-9B5076",-1500,-1100,52.354452,-1.619682
193247,"SUSS-807FF5",-2150,-800,50.837791,-0.08412
192232,"LIN-EB7576",-1500,1700,53.463197,-0.073416
192122,"LEIC-D71CC4",-1500,100,52.49376344,-0.89675947
192120,"HAMP-D6F928",-1150,-750,50.797822,-1.362851
191473,"SUR-592F14",-1500,-700,51.253631,-0.969681
191242,"WAW-44B6A8",-1150,-300,52.066565,-1.56378
191174,"WAW-421855",-2150,-800,52.066511,-1.549192
191134,"WAW-40C9A8",-2150,-800,52.066511,-1.549192
191082,"WAW-312837",-2150,-800,52.066511,-1.549192
190881,"WAW-DEC882",-2150,-800,52.066565,-1.56378
190864,"CORN-DC10C1",-2150,-700,50.109595,-5.455965
190566,"SWYOR-B1DAE3",-2150,-1500,53.404267,-1.219313
190313,"BERK-56BD17",-1000,-800,51.579378,-1.236534
190306,"SWYOR-553554",-1150,-800,53.460206,-1.640002
190220,"HAMP-44D4B7",-1150,-850,51.077137,-1.473221
190160,"HAMP-4231A3",-1150,-850,50.967303,-1.146921
190040,"WMID-2DE051",-1150,-800,52.723553,-2.149498
189515,"NARC-AE7B41",-1150,-800,52.555521,-0.77721
189381,"SUR-9C7F97",-1500,-700,51.222793,-0.598046
189127,"LVPL-72D013",-1600,-1100,53.259498,-3.725431
189025,"NARC-50C2F7",-2150,-800,52.242355,-0.932296
188146,"DEV-A14B15",,,50.70169,-3.360765
187998,"LEIC-9B5045",-2150,-800,52.68501,-1.20261
187952,"WMID-8AE363",-2150,-1500,52.741044,-2.371737
187924,"WMID-8A21A8",-1500,-1150,52.714165,-2.341903
187893,"WMID-8865D5",-1150,-800,52.732054,-2.371661
187862,"NMGW-857132",,,51.400716,-3.553924
187543,"KENT-616245",-1200,-750,51.407573,0.241564
187406,"HAMP-5C53A6",-1700,-1200,51.076154,-1.287666
187120,"WILT-F83A78",,,51.491855,-2.145428
186270,"BERK-4045E7",-800,-100,51.67713,-1.075803
186140,"ESS-37DCF6",-2100,1800,51.945044,0.763023
186138,"ESS-37CF55",-2100,1800,51.954024,0.763575
186137,"ESS-37CA01",-2100,1800,51.945044,0.763023
186135,"ESS-37C402",-2100,1800,51.945044,0.763023
186134,"ESS-37BBF7",-2100,1800,51.945044,0.763023
186133,"ESS-37B0D4",-2100,1800,51.954024,0.763575
186130,"ESS-378245",-1200,-800,51.945044,0.763023
186020,"BERK-224102",-1500,-1100,51.711862,-0.930357
186019,"BERK-2239D7",-1500,-1300,51.711862,-0.930357
185896,"LEIC-E542B4",-2150,-800,52.70166,-1.024718
185838,"LEIC-E20310",-2100,-800,52.736981,-0.949875
185827,"ESS-E17AE4",-2100,1800,51.954024,0.763575
185826,"ESS-E174C2",-2100,1800,51.953682,0.778109
185825,"ESS-E161F8",-2100,1800,51.953682,0.778109
185613,"SUR-B8BAF2",-900,-700,51.256945,-0.453696
185539,"ESS-A64BE7",-2100,1800,51.953682,0.778109
185535,"ESS-A640D7",-2100,1800,51.945044,0.763023
185288,"KENT-5336B1",-2150,-750,51.375553,0.024461
185287,"KENT-532C42",-2150,-750,51.375553,0.024461
185208,"NLM-4E8DD5",-2150,-800,53.633137,-0.670656
185134,"KENT-3DE053",-2000,-700,50.988242,0.905306
184760,"SWYOR-0F2205",-2150,-1500,54.024679,-1.253538
184488,"CORN-C5C0B5",-1000,-800,50.191633,-5.41985
184477,"NARC-C38B47",-2150,-800,52.300097,-0.461618
184166,"NCL-9299B0",-1100,-800,54.278504,-1.817207
183885,"LEIC-69E657",-100,-800,52.808204,-0.873982
183744,"LEIC-64FB16",-2150,-800,53.378111,-1.355082
183710,"BERK-5BB2B2",-1500,-800,51.381675,-1.254196
183678,"BERK-515AF1",-1400,-1300,51.381766,-1.268564
183515,"KENT-15E9E1",-1700,-1150,51.156986,0.615544
183469,"WILT-12C795",-1150,400,51.437682,-1.728045
183380,"SUR-0118E5",-2500,-1500,51.162487,-0.14221
182831,"CORN-B2A682",-1000,-800,50.372491,-4.701432
182598,"DENO-7F3185",-1400,-1201,53.188933,-1.283093
182525,"DENO-7BB068",-1500,-1100,53.179371,-1.193475
182414,"LVPL-69F851",1500,1150,53.000583,-2.642178
182159,"BERK-403617",-1500,100,51.776875,-1.189724
181470,"CORN-9872C6",-1500,-800,50.07971267,-5.55167836
181160,"GLO-57A7E7",-2150,-1500,51.946912,-2.917998
181102,"LVPL-554F37",-2100,-2000,53.252568,-2.585994
180982,"SUR-42C991",-2500,-1500,51.203755,-0.512736
180096,"ESS-85F503",-1100,-800,51.838258,0.291928
180091,"ESS-85D695",-900,-800,51.87798,0.090539
180082,"ESS-852BE5",-1000,-800,51.828991,0.305971
180080,"ESS-852095",-1300,-800,51.829274,0.291472
179775,"WILT-3032A6",-2100,-800,51.114168,-1.829948
179546,"CORN-0E67A1",-2100,-1700,50.079713,-5.551678
179482,"LIN-078CC8",-1200,1499,53.44374,0.01605
179475,"LIN-0735F7",-1200,-700,53.44374,0.01605
179199,"LVPL-8A6476",-2150,-1150,53.334791,-2.166647
178177,"LEIC-DFC8B1",-2150,-800,52.658238,-1.232666
177842,"WMID-8D0720",-1500,-1150,53.200042,-2.091275
177805,"WMID-8B4A25",-1150,-800,52.525042,-2.443606
177209,"SUSS-E41350",-2150,-800,50.876913,0.670907
177059,"IOW-CEFC92",-2150,-1500,51.347885,-1.78601
176508,"LVPL-2492F4",-1500,-800,53.063953,-2.553584
176370,"WILT-117235",-1500,-1150,51.167647,-2.373242
176083,"KENT-CEE8E7",-1200,-750,51.183613,0.631362
175872,"GAT-B89C42",,,53.206683,-4.202491
175714,"HAMP-A36595",-1200,-700,51.234862,-0.884158
175043,"CAM-FC1BE0",-1600,-1400,52.286929,-0.168842
163642,"WILT-943472",-2150,100,51.204122,-2.144518
163640,"WILT-941F52",-2150,100,51.204122,-2.144518
163639,"WILT-940B01",-2150,100,51.204122,-2.144518
163637,"WILT-93E9E5",-2150,100,51.204122,-2.144518
163633,"WILT-938961",-2150,100,51.204122,-2.144518
163625,"WILT-935680",-2150,100,51.204122,-2.144518
163614,"WILT-92F932",-2150,100,51.204122,-2.144518
163567,"CORN-87C1E1",-1150,-800,53.55327229,-0.08442277
163324,"LEIC-6B1957",-2150,-800,52.842812,-0.739461
162957,"WILT-189A47",-2150,100,51.204122,-2.144518
162283,"SUR-DA0AD6",-1500,-900,51.315944,-0.179068
162079,"CORN-CA0B11",-1400,-1300,50.52553,-4.696057
162068,"SWYOR-C515F1",-2150,-1500,53.810486,-1.561078
161712,"WAW-6C2CD1",-1150,-800,52.183383,-1.548012
161592,"SUR-599873",-1500,-700,51.23678189,-0.29679688
161326,"HAMP-2F3073",-1150,-800,51.094703,-1.387341
161195,"LEIC-F04B21",-2150,-1500,52.478164,-1.19163
161107,"HAMP-E18D64",-1500,-800,51.055839,-0.974076
160705,"SUR-C1C724",-1200,-600,51.213457,-0.569694
160676,"CPAT-B2B473",,,53.097347,-2.957241
160619,"WAW-B0D0E4",-900,-700,52.121269,-2.103654
160321,"SUR-585120",-1500,-600,51.755697,-0.813418
160287,"WAW-48D8F4",-2150,-800,52.148198,-1.855272
160212,"KENT-469F71",-2500,-800,51.292679,0.580217
160189,"KENT-4566F4",-1250,-700,51.387349,0.355562
160184,"KENT-4552C6",-2500,-700,51.326023,0.696928
160154,"KENT-44C0C1",-1500,-700,51.292679,0.580217
160139,"KENT-449354",-2500,-800,51.307065,0.322751
160128,"KENT-446FF5",,,51.273759,0.622172
160125,"KENT-4466E4",-1250,-800,51.292679,0.580217
160118,"KENT-445265",-1500,-800,51.301026,0.60938
160085,"KENT-43B7E1",-1400,-600,51.28338,0.594037
160055,"KENT-42FD33",-1250,-800,51.362096,0.268073
160047,"KENT-42D487",-1250,-800,51.292679,0.580217
159588,"LEIC-05CAF7",-2150,-1500,52.650337,-1.424964
159564,"LEIC-04E282",-2150,-800,52.478164,-1.19163
158806,"HAMP-763226",-2100,-800,51.229261,-1.32827
158635,"WAW-3745C7",-2150,-800,52.066565,-1.56378
158074,"LEIC-E0B4D2",-2150,100,52.506361,-1.397378
156960,"CORN-FFB492",-2150,-1500,50.079285,-5.565627
156950,"SUR-F9C955",-900,-700,51.15589,-0.299777
156939,"SUR-F93A85",-1500,-700,51.35855884,-0.0337435
156909,"WAW-F5FF52",-1450,-500,52.30101,-2.162733
156793,"WILT-E17754",-2150,-1500,51.141122,-1.815555
156322,"NARC-7A1368",-2150,-800,52.187738,-0.860464
156120,"WAW-5FE071",-1150,-800,52.066618,-1.578367
155792,"WMID-262202",-1500,-1150,52.73252803,-1.83853898
155324,"SUSS-A50F62",-2150,-800,51.071742,0.396598
155230,"SWYOR-3FF370",-2150,100,53.817164,-1.135716
155197,"HESH-29C652",-1500,-800,52.623297,-1.410546
155183,"HAMP-255006",-1000,-800,51.077137,-1.473221
155182,"HAMP-253D34",-1000,-800,51.077137,-1.473221
155181,"HAMP-252944",-1500,-1150,51.077137,-1.473221
155086,"NCL-BA7764",,,53.157992,-0.102069
154925,"DEV-945528",-2150,-1500,50.638592,-3.373083
154725,"NMGW-7F0352",,,51.47427047,-3.42683086
154719,"NMGW-7EA628",,,51.50158371,-3.39886868
154718,"NMGW-7E5F81",,,51.50158371,-3.39886868
154691,"NMGW-7CFB43",-950,-750,51.509691,-3.471168
154591,"KENT-69D511",-1500,-1150,51.429899,0.472846
154449,"KENT-163984",-2150,-1500,51.294847,0.479925
154287,"HAMP-02D466",-1500,-1150,51.068146,-1.473323
153908,"KENT-D71B51",-2150,-1150,51.279251,0.364366
153808,"KENT-D4EC17",-1000,-800,51.217246,0.733528
153805,"KENT-D4DB43",-1000,-800,51.216911,0.747829
153213,"SOMDOR-6E4C95",-2150,-1500,50.762132,-3.561028
153059,"LEIC-69E723",-1150,-800,52.84401323,-0.85820858
153058,"LEIC-69E504",-1150,-800,52.745429,-0.890415
152215,"SUR-D7BE10",-1500,-1150,51.24888,-0.52561
151625,"NCL-702317",,,54.123525,-0.348968
151290,"NMGW-4634E0",,,52.188781,-3.02537071
151245,"NMGW-440A24",-950,-750,51.703723,-2.970951
151024,"WMID-2E5FE1",-1500,-1150,52.687387,-2.267724
150732,"HAMP-E21063",-2500,-1500,52.147453,1.594249
150619,"SUR-DAADF4",-900,-700,51.239891,-0.525897
150615,"SUR-DA8792",-900,-700,51.239891,-0.525897
150286,"SUR-AF0355",-1150,-700,51.239527,-0.497257
150284,"SUR-AEEE47",1500,1150,51.239527,-0.497257
149892,"WMID-887EC2",-1150,-800,52.624718,-1.898026
149384,"LIN-1B0718",-2000,-1000,53.463197,-0.073416
149093,"WILT-F09C91",,,51.419664,-1.713771
149073,"NMGW-EF8FC1",,,51.59214348,-3.97911853
148667,"CORN-A6C2C6",-2150,-800,50.047627,-5.102237
148395,"LVPL-8844B2",-1150,-800,53.271799,-2.211386
148325,"CPAT-765380",,,52.754523,-3.097877
148125,"ESS-5E8C93",,,51.95914,0.924019
148063,"CORN-4E8A63",-1400,-1150,50.070736,-5.551014
148041,"HAMP-23F767",-2500,-1500,51.029586,-1.060217
147999,"HAMP-230333",-2500,-1500,50.887663,-1.34741
147995,"HAMP-22BFD1",-2500,-1500,50.930797,-1.076439
147720,"LVPL-0D11D2",-1900,-1700,53.28097176,-2.03145596
147206,"YORYM-E2C571",-1500,-800,53.92729,-0.463336
147169,"YORYM-E09577",-1500,-800,53.717304,-0.228527
147156,"NMGW-DF6846",,,51.509691,-3.47116817
147022,"KENT-CD36E8",-1500,-800,51.255149,0.649779
147003,"KENT-CC8D27",-2150,-800,51.281676,1.038529
146614,"NMGW-743CA6",,,51.56394781,-4.05003547
146451,"SUR-5FA391",-1500,-1150,51.213457,-0.569694
146216,"HAMP-4A0320",-1150,-500,51.113661,-1.615664
146206,"HAMP-49A485",-1500,-800,51.113661,-1.615664
145721,"NMGW-CD7412",,,51.62007316,-3.25805983
145694,"NMGW-CBE825",,,51.39487229,-3.29499257
145444,"ESS-A5EFF0",,,51.765434,0.752037
145340,"ESS-A0B4A3",-1200,-800,51.777739,0.984765
145258,"WMID-6640F5",-1150,-800,53.119129,-2.106044
145242,"WMID-657E63",-1150,-800,52.633574,-1.794576
145201,"ESS-637745",,,51.915254,1.226582
145195,"WMID-634197",-1150,-800,52.642564,-1.794534
145190,"ESS-6316B2",-1400,-1000,51.792771,0.318624
145189,"ESS-62F736",,,51.774753,0.738107
145118,"WILT-513BB5",-800,-300,51.105149,-2.187058
145073,"WILT-4E7E04",-1450,-1050,51.096028,-1.744333
144676,"WILT-0F9701",-1800,850,51.285137,-2.015723
144541,"KENT-D4CEC8",-1800,-800,52.329979,0.43468538
144407,"LON-D129F8",-1500,-1000,51.46209657,-0.33160897
144122,"NMGW-B86FC3",,,51.64540225,-3.40329182
143818,"LEIC-91DD44",-1500,-800,52.542799,-1.500096
143725,"YORYM-7FE7D2",,,54.205873,-1.541569
143368,"LVPL-25C375",-900,-600,53.252568,-2.585994
143323,"LEIC-15F0B5",-2150,-800,52.627725,-0.804748
143311,"LEIC-15B8E6",-2150,-800,52.602541,-0.997389
143302,"LEIC-1590C2",-2150,-800,52.636563,-0.789729
143028,"ESS-FB0374",-1500,-1150,51.992949,0.634863
142942,"KENT-E70065",-2150,1700,51.259516,0.449355
142935,"KENT-E6C152",-1150,-750,51.28338,0.594037
142823,"LEIC-AA14C1",-2150,-800,52.728865,-1.053728
142244,"CORN-5F71B4",-2150,-1500,50.191633,-5.41985
142220,"GLO-57A477",-1000,-800,51.39162,-2.576274
141548,"CORN-B60B38",-2100,-1700,50.079713,-5.551678
141336,"LEIC-7ED2F8",-1500,-1150,52.613197,-1.218684
141268,"WILT-6C7672",-1200,-1000,51.419457,-2.36091
141263,"WILT-6C4335",-1100,-900,51.330094,-1.97268
140716,"WMID-C73A53",-1150,-800,52.669637,-1.868346
140664,"WILT-C5EBD0",-2100,1700,51.167647,-2.373242
140052,"WAW-457962",-2150,-800,52.307936,-1.282737
138975,"LEIC-9D58D5",-2150,-800,52.574092,-0.835719
138082,"NMGW-89E573",,,51.55470943,-4.06404546
137991,"WAW-7A99B6",-2150,-800,52.066565,-1.56378
137882,"WAW-63B0B4",-1500,410,52.121281,-2.089049
137865,"WAW-633D77",-2150,-800,52.121182,-2.176682
137674,"SOMDOR-4F1F71",-1500,-1150,50.961275,-2.186479
137671,"SOMDOR-4F08F5",-1500,-1150,50.961275,-2.186479
137663,"SUR-4E9DA7",-1500,-700,51.040011,-1.259693
137440,"SOMDOR-F6BD03",-1500,-1150,50.961275,-2.186479
137433,"SOMDOR-F68A17",-1500,-1150,50.961275,-2.186479
137427,"SOMDOR-F66031",-1500,-1150,50.961275,-2.186479
137291,"SOMDOR-E17F01",-1500,-1150,50.961275,-2.186479
137216,"WMID-CE6A76",-2150,-800,52.407163,-1.33993
137045,"NARC-673FE3",1500,1200,52.170832,-0.977876
137012,"LIN-61F867",-1000,-800,52.911178,-0.440055
136919,"SUR-4C7C85",-900,-700,51.347516,0.540213
136754,"WILT-26B5B1",-900,-700,50.934363,-1.859065
136710,"WAW-FECB55",-1150,-300,52.066511,-1.549192
136708,"WAW-FE6687",-1150,-300,52.066511,-1.549192
136703,"WAW-FCBAB5",-2150,-800,52.066511,-1.549192
136643,"HAMP-E20986",-2150,-800,51.077201,-1.487495
136469,"KENT-932534",-1200,-900,51.27743962,-0.02287092
136463,"SUR-92C012",-900,-700,52.031491,0.053957
136425,"KENT-8FAE08",1200,50,51.29565376,-0.03643243
135676,"WMID-A934D4",-1500,-1150,52.624499,-1.750301
135647,"WMID-A78747",-1300,-1000,52.723443,-1.779349
135131,"LEIC-1532E2",-2150,-800,52.712171,-1.23172
134663,"LEIC-96FB06",-1150,-800,52.492454,-0.764231
134332,"LIN-43C802",-1800,1699,52.632606,-0.449981
134324,"LIN-436A46",-1800,1699,52.632606,-0.449981
134309,"NCL-4300F5",-1500,-800,53.237629,-0.023621
134018,"WILT-DBCAF4",-1500,-1150,51.599768,-2.131335
134010,"LEIC-DAA567",-2150,-800,52.596021,-1.351859
133342,"NLM-2C4815",-2150,-800,53.532893,-0.553093
133341,"NCL-2BE993",,,54.213587,-1.280805
133190,"SUSS-DF1125",-1150,43,50.853597,0.044398
133126,"GAT-DD6D71",,,53.26247,-4.100397
133122,"GAT-DD6332",,,53.26247,-4.100397
133120,"GAT-DD54C6",,,53.26247,-4.100397
132960,"GAT-C63BD1",,,53.151952,-4.244556
132788,"NMGW-9E5977",,,51.56106903,-4.20861064
132732,"LEIC-9CFA92",-2150,-800,52.756612,-1.156851
132675,"NCL-9AE033",-1000,-800,54.808248,-1.612571
132670,"SOMDOR-9ADF54",-1150,-800,51.110477,-2.944179
132617,"NMGW-98C821",1500,1150,51.464384,-3.498502
132554,"NMGW-889B08",1500,1000,51.464384,-3.498502
132445,"WAW-4ADC52",-800,-650,52.228442,-1.576837
132311,"WILT-34D958",,,51.141093,-2.201498
132220,"NLM-319064",-1150,-300,53.665946,-0.412316
132144,"WILT-201F07",-1200,-701,51.114163,-2.172809
132129,"WILT-1FD705",-1200,-701,51.114163,-2.172809
132125,"WILT-1FB5B8",-1200,-701,51.114163,-2.172809
131544,"LEIC-B180D4",-2150,-1500,52.496436,-1.235485
131472,"SUR-A08F64",-1500,-800,51.256945,-0.453696
131023,"DENO-F5E878",2150,800,53.24434,-1.596859
130911,"WMID-E1B777",-1150,-800,52.642564,-1.794534
130667,"WAW-8D43A6",-1500,-1150,52.238147,-1.898912
130594,"WAW-890416",-950,-800,52.354533,-2.353801
130504,"NCL-74BE00",,,54.859638,-2.8739
130491,"WILT-658D62",-1000,,51.312072,-1.900955
130415,"WILT-5045C4",-1150,100,51.150239,-1.929895
129188,"GAT-D33143",,,53.30492696,-4.23756559
128870,"GLO-BC58C0",-2200,-800,51.42772296,-2.54796106
128384,"CORN-84D494",-2150,-800,50.073819,-5.131884
128346,"WAW-7EEAA4",-2150,-1500,52.30101,-2.162733
128277,"WILT-7AB196",,,51.374419,-1.613486
128275,"WILT-7A9D23",,,51.374419,-1.613486
128271,"WILT-7A72F1",,,51.374419,-1.613486
128269,"WILT-7A5E42",,,51.374419,-1.613486
128267,"WILT-7A4901",,,51.374419,-1.613486
128209,"WILT-4246F6",,,51.374419,-1.613486
128200,"WILT-423156",,,51.374419,-1.613486
128187,"WILT-4214E3",,,51.374419,-1.613486
128176,"WILT-41EC36",,,51.374419,-1.613486
128112,"NLM-3FD436",-1000,-800,53.657161,-0.427779
127695,"HESH-174823",-1450,-1250,52.801839,-2.802407
127049,"CORN-C3A0E7",-2150,-800,50.124165,-5.568965
126657,"CORN-85AA54",-2150,-1500,50.123735,-5.582927
126656,"CORN-85A200",-2150,-1500,50.123735,-5.582927
126655,"CORN-858D45",-2150,-1500,50.114759,-5.582256
125525,"SUR-05F4E4",-1500,-800,51.24888,-0.52561
125049,"WAW-EF4C84",-1500,-1150,52.057628,-1.578452
124908,"LIN-ECB2F4",-2000,1499,53.463197,-0.073416
124762,"SUR-DAD5F0",-1300,-700,51.222093,-0.540786
124761,"SUR-DACBD1",-1300,-700,51.222093,-0.540786
124759,"SUR-DAC3D4",-1300,-700,51.222093,-0.540786
124757,"SUR-DABB94",-1300,-700,51.222093,-0.540786
124752,"SUR-DAAA07",-1300,-700,51.222093,-0.540786
124479,"WAW-C4A5F5",-1500,-1300,51.852518,-0.622122
124238,"LIN-864481",-1500,-800,53.463197,-0.073416
124195,"LANCUM-845603",-2150,-1500,53.721243,-2.198482
123815,"CORN-082148",-2150,-1500,50.070736,-5.551014
123767,"SOMDOR-F1DE96",-2150,-1500,51.27348,-2.789826
123389,"NARC-C411F6",-1200,-1050,52.312227,-0.725248
122252,"WAW-049216",-2000,-1600,52.057628,-1.578452
121872,"LEIC-B21932",-2150,-800,52.431759,-1.001269
121651,"BERK-8D75D7",-2100,100,52.06521442,-1.28663049
120635,"CAM-A25D41",-1000,-800,52.167516,-0.012899
120569,"WILT-8F8186",-2500,-800,51.014548,-1.559462
119714,"SOMDOR-F9B3B8",-1000,-800,50.961251,-2.200718
119685,"SOMDOR-F816B6",-2150,-1500,50.961275,-2.186479
119425,"SUR-E32613",-1200,-700,51.225872,-0.884375
119390,"LIN-E19555",-850,-700,52.902386,-0.455239
119128,"CORN-824715",-2150,100,50.073819,-5.131884
118835,"KENT-63DD03",-2150,-1500,51.362934,0.655997
118561,"SUR-3DC280",-2000,-1500,51.126704,-0.858185
118518,"NLM-3AB7B8",-2500,-800,53.63245,-0.610184
118461,"NLM-37CAE2",-2150,-800,53.549927,-0.47704
118275,"CORN-F12712",-1500,-1150,50.069879,-5.578907
118274,"CORN-F10C27",-1500,-1150,50.069879,-5.578907
118273,"CORN-F0E2C2",-1500,-1150,50.069879,-5.578907
118272,"CORN-F0C9C8",-1500,-1150,50.069879,-5.578907
118271,"CORN-F06751",-1500,-1150,50.069879,-5.578907
118270,"CORN-F027F1",-1500,-1150,50.069879,-5.578907
118269,"CORN-EFD9D7",-1500,-1150,50.069879,-5.578907
118268,"CORN-EF0EF1",-1500,-1150,50.069879,-5.578907
118227,"SUR-E8E287",-1950,-1750,51.181135,-0.184385
118122,"NMGW-E48854",-950,-750,51.456117,-3.440658
117844,"WILT-BB7A96",-1150,-800,51.077943,-1.701608
117782,"LANCUM-A5AD22",-2150,-1900,52.529572,1.448426
117781,"LANCUM-A57766",-2150,-1900,52.529572,1.448426
117674,"HESH-A938D2",-1500,-800,52.676474,-2.726155
116956,"LEIC-ED54C1",-2100,-1150,52.764699,-1.038131
116891,"LIN-EA37C2",-1000,-800,53.198721,-0.429635
116668,"BH-9A0A82",-2150,-1500,52.002152,-0.369876
116614,"WILT-865AE4",-1500,-1201,51.338741,-1.714275
115302,"KENT-B33677",-2150,-1150,51.098987,0.383724
114942,"LEIC-72D282",-2150,-800,52.636257,-0.760183
114469,"SUR-333BC8",-1000,-800,51.161564,-0.085038
114402,"ESS-303B00",-2200,-1400,51.566837,0.783316
114349,"CAM-1F6682",,,52.310776,0.022852
114335,"HAMP-1F3730",-1500,-800,51.27222,-1.040942
114127,"LIN-1A5B85",-1400,-700,53.074433,-0.553581
113913,"LANCUM-DBD9F6",-2150,1800,53.746332,-2.698989
113880,"CAM-CAF566",,,52.095389,-0.001506
113852,"LIN-C993C4",-2000,1499,53.074433,-0.553581
113362,"CAM-9CB1E3",,,52.070967,0.347605
113346,"SUR-9C7268",-1100,-700,51.222093,-0.540786
112660,"WILT-F50CE1",-2500,-700,51.518667,-1.756388
112656,"WILT-F4EEA8",-2500,-700,51.518667,-1.756388
112647,"LANCUM-F4E371",-1500,-1300,54.107317,-2.368564
112638,"HAMP-F4BEA7",-1000,-800,50.95224,-1.78783
112611,"LANCUM-F48CD6",-1150,1500,52.529572,1.448426
112149,"SOMDOR-8D6A64",-2100,-800,50.961275,-2.186479
111995,"LEIC-772435",-2150,-1500,52.458081,-0.927086
111203,"YORYM-E34451",,,53.749084,-0.591172
111085,"NARC-D0AB16",-1400,-1000,52.262115,-1.151607
111001,"LANCUM-CBA703",-2100,-1500,54.601089,-2.512326
110875,"LANCUM-8F8C51",-2150,-1500,54.240142,-2.784033
110774,"NCL-7AD516",,,54.133297,-1.389327
110580,"NMGW-62BF56",-750,-100,51.482725,-3.4703
110459,"HAMP-4ED4F5",-1000,-700,51.086129,-1.473119
110402,"HAMP-4BCED5",-2150,-800,50.903824,-1.076972
110319,"LVPL-3A7881",,,53.139697,-0.760687
110241,"KENT-282500",-1200,-900,51.042089,0.523465
109474,"BERK-A46EE4",-1500,-1150,51.750381,-1.262627
109245,"CAMBRIA-4EC395",,,51.98224,-4.709876
109183,"LIN-3D2A65",-2000,-1000,53.34041,-0.274228
109157,"LEIC-3B3EF2",-2150,-800,52.710401,-0.994919
109113,"CPAT-3A0180",,,52.664082,-3.154755
109108,"CPAT-39E106",,,52.528523,-3.224901
108715,"CORN-042067",-2150,-1500,50.288643,-4.823041
108193,"LIN-A708F4",-2000,1699,53.463197,-0.073416
108192,"LIN-A70536",-2000,1699,53.463197,-0.073416
108190,"LIN-A6FD07",-2000,1699,53.463197,-0.073416
107225,"LIN-01C457",-1500,-700,53.270604,-0.427002
107042,"LVPL-EC8E41",-1150,-800,53.423269,-2.603388
106870,"NLM-6E5052",-12150,-800,53.780764,-1.075759
106800,"SOMDOR-5EAD23",,,50.961275,-2.186479
106799,"SOMDOR-5E9C84",,,50.961275,-2.186479
106796,"SOMDOR-5E2303",,,50.961275,-2.186479
106775,"SOMDOR-59BBD8",,,50.961275,-2.186479
106771,"SOMDOR-59B077",,,50.961275,-2.186479
106770,"SOMDOR-59A2D3",,,50.961275,-2.186479
106768,"SOMDOR-598633",,,50.961275,-2.186479
106602,"LEIC-18BD95",-2150,-800,52.827247,-0.992225
106600,"LEIC-18ADC1",-2000,,52.827247,-0.992225
106547,"LEIC-15DC10",-2150,-800,52.711234,-1.098517
106158,"CORN-CCB7D1",-1150,-800,50.259271,-4.919525
105964,"NARC-831C87",2000,1700,52.29327,-0.637814
105961,"NARC-82CC72",2000,1700,52.29327,-0.637814
105836,"NARC-5DE5A2",-1200,-700,52.089803,-0.965132
105795,"NARC-5997F0",-1200,-800,52.089803,-0.965132
105466,"LANCUM-D99FD1",-1100,-950,54.537832,-2.588809
105455,"KENT-D91AF6",-1500,-1300,51.253616,1.079678
105109,"WILT-5DBFF5",-1500,-701,51.37496504,-2.14505634
104979,"LEIC-4A9C58",-2150,-800,52.745969,-0.949659
104935,"LEIC-4782D7",-1250,-800,52.693796,-1.172858
104637,"LEIC-2F5366",-1150,-800,52.649054,-1.203264
104623,"LEIC-2F2824",-1500,-800,52.640164,-1.218204
104614,"LEIC-2EBC45",-2150,-1500,52.684909,-1.187819
104584,"LEIC-2104C3",-1150,-800,52.538426,-0.866152
104582,"LEIC-20A946",-1000,-800,52.538426,-0.866152
104418,"LEIC-0B3711",-2150,-800,52.684909,-1.187819
104320,"LEIC-069F75",-2150,-800,52.666178,-1.084657
104145,"LEIC-B6FB92",-2300,-700,52.701899,-1.054311
103913,"KENT-8D3476",-2150,-1100,51.294847,0.479925
103885,"KENT-8C2D91",-2150,-750,51.284011,0.56539
103565,"LEIC-37A3A5",-2150,-800,52.666063,-1.069872
103563,"LEIC-3796E7",-2150,-800,52.666063,-1.069872
103406,"LEIC-22AD73",-2150,-800,52.577616,-1.278345
103013,"LVPL-E3C9F1",-2000,,53.171282,-2.659685
102995,"KENT-E304D2",-1150,-100,51.398862,0.226761
102582,"LANCUM-66A0C4",-2700,-2400,54.626646,-2.775961
102542,"WMID-645FA6",-2200,1500,52.543128,-2.414298
102311,"CORN-4196E3",-2150,-1200,50.191633,-5.41985
102309,"CORN-4055B7",-2150,-1500,50.191633,-5.41985
102142,"CORN-ED6E08",-2150,-1500,50.447527,-4.945192
102141,"CORN-ED2947",-2150,-1500,50.447527,-4.945192
102140,"CORN-ECA778",-2150,-1500,50.447527,-4.945192
101891,"WMID-B69B57",-2200,-1450,53.037827,-1.673355
101888,"CORN-AD5DC1",-2150,-1500,50.214416,-5.253243
101803,"NMGW-798C55",,,51.43813966,-3.44009213
101737,"LEIC-67BC95",-2150,-800,52.614586,-1.46974
101665,"SOMDOR-62CEB5",-2150,-1500,51.099128,-3.201019
101659,"SOMDOR-622552",-2150,-1500,51.14363,-3.245061
101538,"GLO-3D9E11",-2200,-800,51.725358,-2.290954
101508,"HAMP-3AC365",,,51.087311,-2.029932
